MAL_ID,Name,Score,Japanese_name,Features
849,Suzumiya Haruhi no Yuuutsu,7.88,涼宮ハルヒの憂鬱,"Suzumiya Haruhi no Yuuutsu Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life Lantis, Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx Funimation, Bandai Entertainment, Kadokawa Pictures USA Kyoto Animation PG-13 - Teens 13 or older Kyon, your typical high school student, has long given up his belief in the supernatural. However, upon meeting Haruhi Suzumiya, he quickly finds out that it is the supernatural that she is interested in—aliens, time travelers, and espers among other things. When Haruhi laments about the lack of intriguing clubs around school, Kyon inspires Haruhi to form her own club. As a result, the SOS Brigade is formed, a club which specializes in all that is the supernatural. Much to his chagrin, Kyon, along with the silent bookworm, Yuki Nagato, the shy and timid Mikuru Asahina, and the perpetually smiling Itsuki Koizumi, are recruited as members. The story follows the crazy adventures that these four endure under their whimsical leader, Haruhi. The story is based on the light novels by Nagaru Tanigawa."
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,7.88,劇場版 蒼き鋼のアルペジオ ‐アルス・ノヴァ‐ Cadenza,"Aoki Hagane no Arpeggio: Ars Nova Cadenza Action, Sci-Fi, Seinen Sotsu  SANZIGEN PG-13 - Teens 13 or older The group of privateers known as the Blue Steel continues their mission to deliver blueprints of the Vibration Warhead Torpedo—a weapon that may turn the tides of war in their favor—to the United States. However, a new threat arises from their enemy, the overwhelming Fleet of Fog in the form of ""The Student Council.,"" This is a group of warships composed of the remaining Mental Models—the ships' humanoid avatars—who have yet to face the unpredictable captain of the Blue Steel, Gunzou Chihaya. As the Blue Steel gets closer to understanding the origins of the authority controlling the enemy, Iona's past starts to reveal why the war began and her reason for siding with humanity."
40858,Psycho-Pass 3: First Inspector,7.88,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,"Psycho-Pass 3: First Inspector Action, Sci-Fi, Police, Psychological Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, TOHO animation, MAGNET  Production I.G R - 17+ (violence & profanity) The film will conclude the story of season 3 on the case of the ""Foxes"" being pursued by Unit 1, the Bifrost mystery, and Arata and Kei's battle. (Source: ANN)"
16916,Kuroko no Basket: Tip Off,7.87,黒子のバスケ 第22.5Q 「Tip off」,"Kuroko no Basket: Tip Off Sports, Comedy, School, Shounen Bandai Visual, Lantis  Production I.G PG-13 - Teens 13 or older Episode 22.5 bundled with BD/DVD volume 8. The episode covers Kuroko's past, when he was part of the ""Generation of Miracles."""
30415,High☆Speed!: Free! Starting Days,7.87,ハイ☆スビード！Free! Starting Days,"High☆Speed!: Free! Starting Days Comedy, Drama, School, Slice of Life, Sports Shochiku, Asahi Broadcasting, I Will Funimation Kyoto Animation PG-13 - Teens 13 or older High☆Speed!: Free! Starting Days plunges into the past of the Iwatobi Swim Club members alongside their fellow swimmers and competitors. Haruka Nanase and Makoto Tachibana have started middle school and must adjust to the changes that come along with growing up. While Makoto fits in with his classmates and remains positive about swimming, Haruka struggles to befriend others or join his school's swim club, as his previous issues with swimming trouble him. Distancing himself from his lively classmates and the swimming club, he has difficulty deciding which club to join instead. The rest of his classmates, including Makoto, are also hesitant as to which clubs to participate in. After an argument leads them to join the swimming club anyway, the boys strive to hone their skills, harmonize their swimming styles, and refine their conflicting feelings toward swimming and each other. As determination and talent run high, witness Haruka and Makoto—along with their classmates—discover themselves and improve their talents during their starting days."
400,Seihou Bukyou Outlaw Star,7.87,星方武侠アウトロースター,"Seihou Bukyou Outlaw Star Action, Sci-Fi, Adventure, Space, Comedy Sotsu, Victor Entertainment Funimation, Bandai Entertainment Sunrise R+ - Mild Nudity Gene Starwind has always dreamed of piloting his own ship out into the vast sea of stars. Unfortunately, not all dreams come true, as he spends his days working odd jobs alongside his partner, James Hawking, on the small planet Sentinel III instead. However, this all takes a turn when the duo takes on a job from Rachel Sweet who, unbeknownst to them, is actually a treasure-hunting outlaw. Tasked with protecting a mysterious girl known as Melfina, the meeting irrevocably changes the pair's lives as they are sent out into the great unknown aboard the highly advanced ship, Outlaw Star. Seihou Bukyou Outlaw Star follows Gene and his ragtag crew as they brave the final frontier, navigating the stars in search of answers to the mysteries surrounding Melfina. Encountering dangerous bounty hunters, space pirates, Taoist mages, and even catgirls, there is sure to be an exhilarating adventure around every corner."
38080,Kono Oto Tomare!,7.87,この音とまれ！,"Kono Oto Tomare! Drama, Music, Romance, School, Shounen WOWOW, Movic, KlockWorx, Memory-Tech, King Records, Shueisha, Pony Canyon Enterprise Funimation Platinum Vision PG-13 - Teens 13 or older Gen Kudou, a koto maker, believes that his delinquent grandson Chika would never understand the profoundness of the traditional musical instrument. In an attempt to make up for his naivety and understand the words of his late grandfather, Chika tries to join the Tokise High School Koto Club. Even though the club is in dire need of members, new club president Takezou Kurata is unwilling to easily accept Chika's application due to his bad reputation. Nonetheless, after seeing Chika's seriousness and enthusiasm, Takezou allows the problem child to join, along with koto prodigy Satowa Houzuki and three of Chika's energetic friends. Kono Oto Tomare! follows the merry band of musicians as they aspire to play at the national competition."
2762,Igano Kabamaru,7.87,伊賀野カバ丸,"Igano Kabamaru Action, Adventure, Comedy, Romance, School, Shounen Toho  Group TAC PG-13 - Teens 13 or older fter the death of Saizou, Kabamaru's horribly strict grandfather and Iga ninja teacher (sensei), an old lady, Ran Ookubo, claims that she received a letter from him asking her to take care of his grandson. So Kabamaru runs off with Lady Ookubo to the big city Tokyo to gorge on yakisoba, ramen, chow mein, and attend a regular school—which turns out to have weird quirks of its own. (Source: ANN)"
34504,Seitokai Yakuindomo Movie,7.87,劇場版 生徒会役員共,"Seitokai Yakuindomo Movie Slice of Life, Comedy, School, Shounen KlockWorx, Glovision, King Records  GoHands R - 17+ (violence & profanity) Ousai Academy was originally an all-girls high school. Due to the declining birth rates in recent years, it was converted into a co-ed school. The first year male students would find themselves surrounded by girls and unfortunately, Tsuda Takatoshi is one of them. What's worse, he gets scolded on his first day by the student council president Shino Amakusa, which did not give a good first impression of him. Tsuda also meets the other student council members while getting scolded, and in the end, he gets late for class. As an apology for ruining his morning, Shino lets him join the student council for various of ""reasons"" and he accepts it, or rather, he's forced to accept. Thus begins his days as Tsuda soon realizes that he's the only normal student in Ousai Academy..."
9465,Break Blade 4: Sanka no Chi,7.87,ブレイク ブレイド 第四章 惨禍ノ地,"Break Blade 4: Sanka no Chi Action, Fantasy, Mecha, Military, Shounen KlockWorx Sentai Filmworks Production I.G, Xebec R - 17+ (violence & profanity) Fourth Break Blade Movie."
2035,Eikoku Koi Monogatari Emma: Molders-hen,7.87,英國戀物語エマ ～メルダース編～,"Eikoku Koi Monogatari Emma: Molders-hen Slice of Life, Romance, Historical, Drama, Seinen  Nozomi Entertainment Ajia-Do G - All Ages In the faraway village of Haworth, a new chapter in Emma's life has begun. Now employed by the wealthy Molders family, Emma has resolved to put the past behind her. She'll have to adjust to a new house, a charming (but eccentric) new mistress, and a host of fellow servants, some with buried pasts of their own. Meanwhile, back in London, William is doing his best to uphold his father's wishes as the Jones family heir, but try as he might, he can't forget Emma. Yet, whenever he feels at his worst, Eleanor is always there to comfort him with a warm, shy smile. Could the answer to his broken heart be right before his eyes? (Source: RightStuf)"
10521,Working'!!,7.87,ワーキング’！！,"Working'!! Comedy, Romance, Seinen, Slice of Life Aniplex, Yomiuri Telecasting, Rakuonsha NIS America, Inc. A-1 Pictures PG-13 - Teens 13 or older The exciting antics of Wagnaria return as more ridiculous incidents occur, friendships are deepened, and new feelings are discovered. In addition to Souta Takanashi and his wacky co-workers, more eccentric personalities join the family restaurant: Haruna, Hyougo Otoo's missing wife, who has a habit of getting hopelessly lost through the sewer system; Kirio Yamada, Aoi's older brother, who is able to withstand Mahiru Inami's deadly punches; and twins Youhei and Mitsuki Mashiba, Kyouko Shirafuji's juniors who do not get along. Absurdity, romance, and hilarity are all on the menu for the Wagnaria family restaurant!"
